Gene_Symbol	Probe_Id
LOC730919	ILMN_1707386
DAZ1	ILMN_2175124
LOC113386	ILMN_1667330
FBXW2	ILMN_1775753
TLR3	ILMN_1689578
TLR3	ILMN_2155708
ZNF432	ILMN_1693788
OR52K1	ILMN_1757795
LOC100129906	ILMN_3261022
PLA2G7	ILMN_1701195
IFNGR1	ILMN_1675939
C3orf70	ILMN_2135339
PDE6H	ILMN_1702965
LOC100130328	ILMN_3231804
LOC100130328	ILMN_3182898
ITIH5	ILMN_1731862
QSOX2	ILMN_1789384
ANKRD20A2	ILMN_3244353
FLJ40194	ILMN_1800914
MRPL14	ILMN_2072603
C20orf111	ILMN_2049727
LOC391124	ILMN_1770854
NTHL1	ILMN_2227968
PPAPDC1B	ILMN_1675406
LOC100132029	ILMN_3246051
LOC642433	ILMN_1780923
LOC100132315	ILMN_3239307
LOC390298	ILMN_3275799
PGA3	ILMN_1727539
PGA3	ILMN_2163324
PGA3	ILMN_1677711
PGA3	ILMN_1687842
POM121	ILMN_2145050
PLAC4	ILMN_1654466
LOC727869	ILMN_3285429
BCL2	ILMN_1801119
BCL2	ILMN_2246956
OCRL	ILMN_2382121
KCNS3	ILMN_2175112
KCNS3	ILMN_2175114
ATRX	ILMN_1666885
LOC100131149	ILMN_3213406
LOC90499	ILMN_3299162
KIAA1045	ILMN_3246625
ARPP-21	ILMN_2289825
LOC339804	ILMN_1754501
LOC100130818	ILMN_3238353
C12orf61	ILMN_1773927
OLA1	ILMN_2348194
CRYBG3	ILMN_2190684
FCHO2	ILMN_1670322
KIAA1033	ILMN_1782222
LOC642489	ILMN_1757072
LOC643278	ILMN_1708903
CYP24A1	ILMN_1685663
SDPR	ILMN_1715991
LOC650185	ILMN_1658415
LOC648240	ILMN_1656817
LOC653348	ILMN_3240694
LOC100131392	ILMN_3237897
ADAM11	ILMN_1711374
C19orf24	ILMN_1678052
ZFP82	ILMN_1740490
OR5M9	ILMN_1761042
LOC730109	ILMN_1688611
LOC647020	ILMN_3200678
C6orf225	ILMN_3248941
C6orf225	ILMN_1686889
H1FX	ILMN_1773964
CBFA2T3	ILMN_1771043
LOC731751	ILMN_3235642
LOC100133483	ILMN_3235525
LOC652437	ILMN_1790099
RTTN	ILMN_1735658
ZNF626	ILMN_3250147
ZNF626	ILMN_1794823
MIR424	ILMN_3309804
GDNF	ILMN_1705019
MZF1	ILMN_1749838
MZF1	ILMN_1670816
LOC139046	ILMN_1789609
UPK3A	ILMN_1718477
USP32	ILMN_1652577
PARD6A	ILMN_2323848
LOC642460	ILMN_1672000
LOC100129720	ILMN_3264066
CSRP2BP	ILMN_1690386
CEP97	ILMN_1736951
ATP6V1E1	ILMN_2339779
ATP6V1E1	ILMN_1798485
C19orf15	ILMN_1800031
LOC651923	ILMN_1806967
PRKCZ	ILMN_1662155
RALGAPA1	ILMN_1741391
LOC645141	ILMN_1711310
C1orf140	ILMN_1806635
LOC441282	ILMN_1763999
HOXA1	ILMN_1700382
LOC653582	ILMN_1808149
LOC100132410	ILMN_3239541
LOC100129162	ILMN_3264711
CBX5	ILMN_1813028
TXNL2	ILMN_1758084
LOC643854	ILMN_1804861
AFG3L2	ILMN_2066124
MCART6	ILMN_1715745
LOC648801	ILMN_1764814
KRTAP12-3	ILMN_1714028
SH3GLB1	ILMN_1766045
MIR1258	ILMN_3310543
LOC391475	ILMN_1793300
STAG3L4	ILMN_1669851
KRT126P	ILMN_1700344
CCDC68	ILMN_1815326
CCDC68	ILMN_2203876
LOC390760	ILMN_1722484
TAF15	ILMN_1678707
FLJ35934	ILMN_1691966
LOC100130015	ILMN_3179802
LOC341604	ILMN_1653787
LOC643227	ILMN_1694738
STARD6	ILMN_1657044
AKAP9	ILMN_2396691
AGPAT9	ILMN_1794875
C8orf49	ILMN_1774884
LOC646607	ILMN_1713401
NELL1	ILMN_1745817
FRMD4B	ILMN_1663948
LOC727984	ILMN_3292056
LASS6	ILMN_1767662
LCORL	ILMN_2194882
MIR1243	ILMN_3308545
YIPF1	ILMN_1803564
YIPF1	ILMN_2052163
LIMS2	ILMN_1760493
SMN1	ILMN_2351902
SMN1	ILMN_2351893
FUT7	ILMN_1724236
LOC203510	ILMN_1655659
ITSN1	ILMN_1651848
ITSN1	ILMN_1672741
LOC100131871	ILMN_3282517
LOC652633	ILMN_1744472
CCNH	ILMN_2187830
CCNH	ILMN_1742250
POLA2	ILMN_1696713
BMP5	ILMN_1660552
MYCNOS	ILMN_3226059
ZNF585A	ILMN_1737211
TMEM200C	ILMN_1710536
TMEM200C	ILMN_2236726
LOC644846	ILMN_1653573
BAI3	ILMN_1671076
SHOX2	ILMN_1666777
SHOX2	ILMN_1702979
LOC391276	ILMN_1702780
ZNF818	ILMN_3307312
LOC650239	ILMN_1674699
ANKH	ILMN_1692080
DSCR8	ILMN_1763901
MIR130A	ILMN_3308808
KCNJ5	ILMN_2137312
TIMP4	ILMN_1663399
PTGS1	ILMN_1665100
SLC35C2	ILMN_1754235
CAP1	ILMN_1797604
GDPD1	ILMN_2106265
LRRIQ3	ILMN_3241661
MANEAL	ILMN_1662147
MANEAL	ILMN_1709605
DUSP3	ILMN_1797522
LOC399715	ILMN_1795467
LOC401242	ILMN_1683054
SNX12	ILMN_1759003
LOC100129191	ILMN_3252359
PPIB	ILMN_1703622
DUSP12	ILMN_1767892
IIP45	ILMN_1803911
ZSCAN23	ILMN_3244501
TMEM51	ILMN_1674985
LOC727945	ILMN_3277199
PRB1	ILMN_2350301
PRB1	ILMN_1672828
MRPL51	ILMN_2097421
CLEC4A	ILMN_1709204
HNMT	ILMN_2284744
MIR1249	ILMN_3308773
PSD	ILMN_1806242
LOC644973	ILMN_1722620
IGSF10	ILMN_1682100
NCRNA00051	ILMN_3249356
LOC653103	ILMN_1733674
LOC642921	ILMN_1669057
LOC648217	ILMN_1666694
LOC644496	ILMN_3294741
NRG2	ILMN_2337880
C9orf70	ILMN_3252418
LOC100132464	ILMN_3230464
TSN	ILMN_1768913
MIR376A2	ILMN_3309674
BPNT1	ILMN_1712718
QKI	ILMN_1698749
MRPS6	ILMN_1723874
LOC390414	ILMN_1727153
LOC644099	ILMN_1663252
CNTFR	ILMN_1725910
LMBRD2	ILMN_1810652
LMBRD2	ILMN_2075829
FAHD1	ILMN_1741462
NKX6-2	ILMN_1786989
FLJ45455	ILMN_1732584
GRB7	ILMN_1798582
GRB7	ILMN_1740762
SNHG7	ILMN_3227023
SNHG7	ILMN_3233205
TBX18	ILMN_2298577
TBX18	ILMN_1808457
THADA	ILMN_1706818
THADA	ILMN_1811624
TXNRD2	ILMN_1653904
LOC728971	ILMN_3305999
THAP11	ILMN_1780699
OR10G7	ILMN_1814562
FLJ10661	ILMN_3233739
GJC1	ILMN_1687023
C20orf166	ILMN_1789950
TCEB3B	ILMN_1774705
LOC131691	ILMN_3290562
LOC653781	ILMN_1731816
HIST1H2AJ	ILMN_1755318
MDM2	ILMN_1814208
MDM2	ILMN_1736829
ABCF1	ILMN_1763875
ABCF1	ILMN_2392635
HDGF2	ILMN_1681927
HDGF2	ILMN_2325978
CCT8L1	ILMN_3239249
LOC641975	ILMN_1783427
MIR720	ILMN_3310608
EGFR	ILMN_1728858
ZNF324B	ILMN_1700766
SLC29A4	ILMN_2325056
RP5-1022P6.2	ILMN_1701111
C2CD4A	ILMN_1769925
DHRS2	ILMN_1725726
DHRS2	ILMN_2384857
CYP19A1	ILMN_2387860
MRAP	ILMN_1705676
CCR1	ILMN_1678833
PAX8	ILMN_2319292
LOC100128667	ILMN_3185313
LOC100127961	ILMN_3269797
IL31RA	ILMN_1667575
FAM62B	ILMN_2057573
LOC100131882	ILMN_3248795
LGMN	ILMN_1698019
NT5E	ILMN_1697220
PAQR6	ILMN_1737631
PAQR6	ILMN_1689852
LOC652769	ILMN_1782950
MXI1	ILMN_1670570
RNASE4	ILMN_1776602
RNASE4	ILMN_2239408
LOC100132843	ILMN_3203615
PPP3CB	ILMN_1802669
IPP	ILMN_1789106
LOC649092	ILMN_1676706
PROL1	ILMN_1729476
LOC642712	ILMN_1712137
ZMAT1	ILMN_1661010
B3GNT5	ILMN_1702609
FASTK	ILMN_2407464
FASTK	ILMN_1664098
LOC642161	ILMN_1651403
HGFAC	ILMN_1701468
DDX3Y	ILMN_1732039
LOC100129541	ILMN_3269052
TSHB	ILMN_1652578
DMRT1	ILMN_2209221
ZNF664	ILMN_1670640
KIAA0141	ILMN_1762990
PIGZ	ILMN_1790352
SLC25A11	ILMN_1664168
SH3TC1	ILMN_1756595
NFKB2	ILMN_2247868
TCTN1	ILMN_1685124
C6orf89	ILMN_1665117
ZNF452	ILMN_1693454
ZNF568	ILMN_2229610
ZNF434	ILMN_1684591
GTF2IRD2B	ILMN_1760011
GTF2IRD2B	ILMN_2180997
GTF2IRD2B	ILMN_1680501
PIP3-E	ILMN_1796497
HES1	ILMN_1710284
SLAMF8	ILMN_1667224
LOC100132910	ILMN_3289144
TGM2	ILMN_1679267
TGM2	ILMN_1797236
LOC100131867	ILMN_3239799
BNC1	ILMN_1655086
ANAPC11	ILMN_1674988
CSAG1	ILMN_1737640
LOC644819	ILMN_1708631
LOC642250	ILMN_1771861
PRSS21	ILMN_1774256
LOC650405	ILMN_3246299
ABCC13	ILMN_1774344
ECE1	ILMN_1672174
PHOX2B	ILMN_1736619
CD38	ILMN_2233783
RAG1AP1	ILMN_2218648
LOC100133401	ILMN_3246653
LOC643873	ILMN_3275672
RRP1	ILMN_3235477
VWA5B1	ILMN_3236561
LOC642335	ILMN_1768072
SAPS1	ILMN_1794085
FLJ44342	ILMN_3265237
EIF2B4	ILMN_1748157
SMPX	ILMN_1778743
SMPX	ILMN_2162603
SNRNP70	ILMN_2380839
SNRNP70	ILMN_1732053
SNRNP70	ILMN_3248113
GGTL3	ILMN_1786186
LOC100134773	ILMN_3236627
HAP1	ILMN_1776861
LOC649712	ILMN_1714466
NAPA	ILMN_1713285
SNORD62B	ILMN_3248270
MARK2	ILMN_1789692
CKS1B	ILMN_1719256
CKS1B	ILMN_2041046
LOC651357	ILMN_1651913
PLCB1	ILMN_1708432
IL28A	ILMN_1662302
PTPRU	ILMN_2383300
LOC100133118	ILMN_3199052
LOC100133118	ILMN_3275522
IL1RAP	ILMN_1686884
KLHL35	ILMN_1693471
ENTPD8	ILMN_1706056
GPR133	ILMN_1682487
LOC654123	ILMN_1666939
LOC728403	ILMN_1808923
LOC729494	ILMN_3225053
JARID1A	ILMN_1786920
NLRP10	ILMN_1656992
THBS3	ILMN_1804663
ANAPC2	ILMN_1813243
MAGEB5	ILMN_1675015
C8orf15	ILMN_1654792
CD300LF	ILMN_2112357
EXOC1	ILMN_2347805
EXOC1	ILMN_2347807
PCNA	ILMN_1685682
KLRK1	ILMN_2222443
MINPP1	ILMN_1664994
LOC439992	ILMN_1671045
ATL2	ILMN_1716384
SCARNA12	ILMN_3248223
LAT	ILMN_1750188
TREML2	ILMN_1740864
KBTBD7	ILMN_2044293
LOC730351	ILMN_3302522
LOC100129656	ILMN_3270430
C5orf48	ILMN_1806520
EXD2	ILMN_1771689
CCNY	ILMN_1758606
C20orf194	ILMN_1665723
FMO3	ILMN_1808657
MIR544	ILMN_3309669
LOC649679	ILMN_1702663
ADRA1A	ILMN_1653821
PPIG	ILMN_2212156
PPIG	ILMN_1807611
ST8SIA3	ILMN_1697301
ST8SIA3	ILMN_1855910
LGALS14	ILMN_1698318
LGALS14	ILMN_2397223
DEFB133	ILMN_3308325
MGAT5	ILMN_1731049
AKR1C2	ILMN_1730191
C19orf2	ILMN_1798728
C19orf2	ILMN_2406892
SPINT1	ILMN_1724946
SPINT1	ILMN_2375992
INPP4B	ILMN_2198878
LOC730063	ILMN_1698512
KLHL36	ILMN_1703314
BP75	ILMN_2147920
SNORD36A	ILMN_2135175
LOC729154	ILMN_3297582
LOC729154	ILMN_3221055
FAM18B	ILMN_1661593
FAM18B	ILMN_1751492
TRIM54	ILMN_2412046
SNORD90	ILMN_3240108
C7orf28A	ILMN_1784166
PRAME	ILMN_1700031
PRAME	ILMN_2306033
SLC9A3R2	ILMN_1765833
PMS2CL	ILMN_1798166
CATSPER1	ILMN_1789394
MCCC2	ILMN_1769264
LOC100132366	ILMN_3238516
CBX7	ILMN_1657361
FLJ40434	ILMN_3249524
ANK1	ILMN_2317186
LOC400558	ILMN_3281877
C9orf82	ILMN_1755222
TGFBI	ILMN_1663866
TRIM21	ILMN_1678054
CPSF4L	ILMN_3246304
ID3	ILMN_1732296
ZNF407	ILMN_1741300
ZNF407	ILMN_1753856
ANK2	ILMN_1652729
LOC649034	ILMN_3248579
SYT7	ILMN_1782181
DPM2	ILMN_1732049
GPR65	ILMN_1734740
GPR65	ILMN_2232121
LOC644577	ILMN_1654588
MAGEB10	ILMN_1703034
LOC728533	ILMN_3226045
GRB14	ILMN_2413816
GRB14	ILMN_1700037
GRB14	ILMN_1793832
LOC100128717	ILMN_3179628
BPESC1	ILMN_1793049
LOC440063	ILMN_3208715
RORA	ILMN_1805614
ZNF8	ILMN_1785379
MBP	ILMN_2398939
LOC730145	ILMN_1725186
ARHGAP20	ILMN_1782761
LOC652615	ILMN_1773797
OR4C13	ILMN_1730984
IRAK4	ILMN_1692352
LOC400019	ILMN_1711385
CR1	ILMN_1767193
CR1	ILMN_1742601
LOC651012	ILMN_1711615
MON2	ILMN_1697200
LOC642815	ILMN_1668359
PASD1	ILMN_1797295
HNRPR	ILMN_2175894
SMAP2	ILMN_2081682
SMAP2	ILMN_1781468
LOC647955	ILMN_1709395
LOC647585	ILMN_1690356
LY6G5C	ILMN_1763467
GABRG2	ILMN_2413964
LOC388080	ILMN_1781762
TAPBP	ILMN_1782851
PODXL	ILMN_2297511
PODXL	ILMN_2413158
KRT27	ILMN_1680828
DCAKD	ILMN_1811648
LOC100130370	ILMN_3256970
ZNF571	ILMN_1706709
CNBP	ILMN_3250984
TMEM196	ILMN_2125084
GJB7	ILMN_1801454
LOC728657	ILMN_3236476
RNF7	ILMN_1711862
LOC100129633	ILMN_3264989
LOC728979	ILMN_3303162
LOC728979	ILMN_3226561
PKD1L1	ILMN_2110422
MOGS	ILMN_1727642
LOC645227	ILMN_1674752
LOC100133237	ILMN_3240617
WDR1	ILMN_1675844
ANO3	ILMN_3240765
OR11A1	ILMN_2101339
LEAP-2	ILMN_1752574
PRDM5	ILMN_1700985
SNORA22	ILMN_3246713
WASH2P	ILMN_3248844
PITPNM3	ILMN_1751635
MUT	ILMN_1785113
MUT	ILMN_2078074
LOC100129200	ILMN_3267304
LOC642568	ILMN_1657914
ADAL	ILMN_1725043
S100A10	ILMN_1796712
ISL2	ILMN_1731086
C16orf70	ILMN_1711703
MUC5AC	ILMN_1748303
RNPC2	ILMN_1684549
LOC390834	ILMN_3286875
AHCTF1	ILMN_1666679
OR5AR1	ILMN_1758663
OLFM2	ILMN_2110271
SLC39A3	ILMN_1746986
F11R	ILMN_2406532
SLC25A6	ILMN_3240838
LOC646951	ILMN_1713896
EPHA6	ILMN_1719531
EPHA6	ILMN_1654979
PHEX	ILMN_1668242
MIOS	ILMN_1680644
C20orf108	ILMN_1708016
LOC644019	ILMN_1687043
DCN	ILMN_2347145
PPAP2C	ILMN_1675523
CDH13	ILMN_1766925
LOC100128619	ILMN_3182189
LOC390466	ILMN_1665781
LSS	ILMN_1687863
FLJ45337	ILMN_1680388
FAM90A6P	ILMN_1697056
FAM90A6P	ILMN_1778220
FAM90A6P	ILMN_1725834
FAM90A6P	ILMN_1699455
FNBP1	ILMN_1797342
TREML3	ILMN_1802904
MIR509-2	ILMN_3309724
ETV6	ILMN_1789596
LOC285453	ILMN_2102752
LOC285453	ILMN_1779796
SLC22A2	ILMN_1715972
MBOAT2	ILMN_1777853
LRRTM4	ILMN_1685472
PTPN6	ILMN_1738675
PTPN6	ILMN_1664122
FZD4	ILMN_1743367
MS4A2	ILMN_1806721
LOC650254	ILMN_1763529
LOC728649	ILMN_3249707
LOC652102	ILMN_1743797
ZNF117	ILMN_1720184
ATP2B1	ILMN_1813399
PTCHD1	ILMN_1717393
MAML1	ILMN_1780748
LOC100132833	ILMN_3202231
MIRH1	ILMN_3300937
LOC619207	ILMN_1764782
LOC388117	ILMN_1804766
LENEP	ILMN_1736447
NEDD1	ILMN_1743208
NEDD1	ILMN_2206151
NFRKB	ILMN_1718990
GAGE12J	ILMN_3243333
LAD1	ILMN_1782389
LAD1	ILMN_1701581
RASL11A	ILMN_1651902
CRLF3	ILMN_1660579
CRLF3	ILMN_2155228
FAM176B	ILMN_1769092
CDC14A	ILMN_1774930
LOC641726	ILMN_1695694
OPALIN	ILMN_1666090
LOC645799	ILMN_1791164
RFX5	ILMN_2363843
LOC100128300	ILMN_3252969
C14orf135	ILMN_1680781
SLMO2	ILMN_3240893
LOC649957	ILMN_1724501
GSTA2	ILMN_3251540
LOC644525	ILMN_3204842
LOC441505	ILMN_3274435
KCNQ2	ILMN_1788663
LOC645262	ILMN_1666839
LST1	ILMN_1718936
BAGE	ILMN_1768994
CACNA2D2	ILMN_1711049
LOC100130087	ILMN_3195563
KIAA1737	ILMN_1788347
LIPL4	ILMN_1678628
LIPL4	ILMN_1674338
LOC642231	ILMN_1757601
LOC100129042	ILMN_3269995
PSAPL1	ILMN_3238264
ADAM30	ILMN_2100871
FOXK2	ILMN_2310685
FOXK2	ILMN_2241317
OR51B6	ILMN_1789826
LGALS9C	ILMN_2080342
ZBED3	ILMN_1683215
OR10P1	ILMN_1759242
RNF7	ILMN_1731123
RNF19A	ILMN_2381197
RNF19A	ILMN_1738362
MIR1911	ILMN_3310216
TYW1B	ILMN_3298694
ZDHHC8	ILMN_1789492
RFX2	ILMN_2396287
SPIRE2	ILMN_1703284
LOC100132832	ILMN_3240438
LOC651051	ILMN_1696218
DCT	ILMN_1701783
LOC728326	ILMN_3225754
LOC402634	ILMN_1656921
LOC649136	ILMN_1776249
LOC346329	ILMN_3277559
LOC653512	ILMN_1783022
SGK3	ILMN_1729785
SGK3	ILMN_1747020
FLJ45994	ILMN_1777312
ANXA6	ILMN_1678612
CFHR3	ILMN_1805799
LOC339788	ILMN_3238102
UQCRB	ILMN_3251491
KLB	ILMN_1731688
SLC38A6	ILMN_1696622
FAM22E	ILMN_3244487
RGN	ILMN_1727770
NLRP3	ILMN_1712026
LOC727851	ILMN_1681811
SLC12A7	ILMN_1753254
ATM	ILMN_1716231
TNFRSF6B	ILMN_2331232
TNFRSF6B	ILMN_2331231
LOC390183	ILMN_3199929
AMY1A	ILMN_1797796
LOC651272	ILMN_1656801
DIAPH1	ILMN_1661554
RNU105C	ILMN_3242818
AVPR1A	ILMN_1712159
LOC642413	ILMN_3244550
LOC100132979	ILMN_3214985
CAPZA3	ILMN_2069196
COL11A1	ILMN_2286253
COL11A1	ILMN_2392803
EBF4	ILMN_3177727
SAFB2	ILMN_1705679
TTC18	ILMN_1784516
LOC387745	ILMN_3208980
TAF1L	ILMN_1799939
SPINK5L3	ILMN_1697543
TPTE	ILMN_2329483
EIF5	ILMN_2318430
PHYH	ILMN_1773073
DLEU7	ILMN_3307752
TRIM32	ILMN_1654737
ANAPC1	ILMN_1664435
ATP6V1G2	ILMN_1654541
ATP6V1G2	ILMN_1674778
LOC100132048	ILMN_3244314
KIAA1239	ILMN_1669276
KIAA1239	ILMN_1695679
MCF2L	ILMN_1736584
ANGEL2	ILMN_1736340
EGR3	ILMN_1724280
IKZF5	ILMN_1674024
PLCB4	ILMN_2397294
LOC731640	ILMN_1661174
LOC390557	ILMN_3233930
LOC729020	ILMN_3227136
LOC649151	ILMN_1696751
HSD17B10	ILMN_2355971
FBXW9	ILMN_1750661
LOC642965	ILMN_1679085
LOC645551	ILMN_1712383
RPLP1	ILMN_2247594
RPLP1	ILMN_1689725
LOC648708	ILMN_3279561
LOC728105	ILMN_3235006
PRO1768	ILMN_1764243
LOC650496	ILMN_1653910
SNORA53	ILMN_3239932
CASP4	ILMN_1760227
LOC100129979	ILMN_3271858
CRSP2	ILMN_1770088
PRELP	ILMN_1707380
LOC154822	ILMN_3237689
TAS2R39	ILMN_1759475
SETD1B	ILMN_1813573
AMFR	ILMN_1666258
AMFR	ILMN_1723116
TTC21B	ILMN_2217955
EPHA5	ILMN_1668022
EPHA5	ILMN_1767342
C2orf50	ILMN_1768071
MAP1LC3B	ILMN_1703244
PHKG1	ILMN_2113102
TES	ILMN_1746243
NBPF11	ILMN_1662845
CAMK2D	ILMN_1683415
CAMK2D	ILMN_1658818
CROCC	ILMN_1799672
RET	ILMN_1655610
C21orf57	ILMN_1656297
C21orf57	ILMN_1795836
C21orf57	ILMN_2411127
WDR5	ILMN_1728626
WDR5	ILMN_1737087
LOC645478	ILMN_1669901
TSC2	ILMN_1762631
LOC648196	ILMN_1682968
LOC728611	ILMN_3297562
LOC728611	ILMN_3221032
C10orf37	ILMN_1747741
LOC100132229	ILMN_3211028
ANKRD7	ILMN_1779951
ANKRD7	ILMN_2354930
SPINK4	ILMN_1681263
XAGE1E	ILMN_1678116
USH2A	ILMN_2245241
DYDC1	ILMN_1742203
LOC650771	ILMN_1682601
TNRC9	ILMN_1732808
KCND1	ILMN_1668586
SERPING1	ILMN_1670305
FMO4	ILMN_1677885
NKX2-1	ILMN_1728117
LOC652745	ILMN_1665819
OPALIN	ILMN_2373236
BSDC1	ILMN_1734483
LOC645118	ILMN_1725233
KCNE1L	ILMN_1711650
KCNG3	ILMN_2377957
PRB1	ILMN_1740017
LOC100129915	ILMN_3270315
TPP1	ILMN_1729234
LOC644887	ILMN_1653786
LOC401817	ILMN_3274586
LOC643273	ILMN_1732098
NCALD	ILMN_2266184
ZNF519	ILMN_1786665
ZNF519	ILMN_1724054
SIAE	ILMN_1743412
LOC100133005	ILMN_3247816
RAD51L3	ILMN_2273921
RAD51L3	ILMN_2370907
RAD51L3	ILMN_2370910
RABL2A	ILMN_1666624
LOC440092	ILMN_1709004
C12orf68	ILMN_3245006
COG8	ILMN_1725246
ARV1	ILMN_1800935
FAM83A	ILMN_2239774
FAM83A	ILMN_1752995
TBX19	ILMN_1783563
TBX19	ILMN_2048119
NCLN	ILMN_3237632
LOC389963	ILMN_1667236
LOC648138	ILMN_1665733
LOC100131081	ILMN_3280359
EYA3	ILMN_1790562
EYA3	ILMN_1728353
LOC100129637	ILMN_3236732
LOC128322	ILMN_1747389
ALS2CL	ILMN_1690636
LOC729193	ILMN_1735229
LOC729193	ILMN_1663057
LOC729193	ILMN_1671542
TCAM1	ILMN_3239922
NFATC3	ILMN_2360028
TUBAL3	ILMN_1670385
REPS1	ILMN_2222768
LOC441743	ILMN_2110829
FBXL14	ILMN_1767441
LOC651751	ILMN_1674228
RAB26	ILMN_1790317
LOC100128997	ILMN_3256009
EXTL1	ILMN_1718783
TESSP1	ILMN_1651230
LOC653082	ILMN_1677301
NME1	ILMN_1713875
ZSCAN12	ILMN_1786281
LOC100131646	ILMN_3280382
VLDLR	ILMN_1675092
LOC100128516	ILMN_3262840
FAM98B	ILMN_1763997
KCNB2	ILMN_1668236
LOC644224	ILMN_1654369
CNKSR3	ILMN_1748844
LOC613206	ILMN_1725157
RALGAPB	ILMN_1733115
ZNF695	ILMN_3307683
H1F0	ILMN_1757467
FLJ39061	ILMN_2378404
AOC3	ILMN_1782086
PLB1	ILMN_1736929
PGLYRP4	ILMN_1781389
MOCS1	ILMN_1798624
LOC100130758	ILMN_3264828
LOC100130758	ILMN_3188360
IQGAP3	ILMN_1695418
HIST1H2AL	ILMN_3246993
PFKFB4	ILMN_1653292
PDXDC2	ILMN_3251217
PDXDC2	ILMN_1780777
PDXDC2	ILMN_1671820
SLC17A8	ILMN_1767842
FLJ45684	ILMN_1701629
LOC286467	ILMN_1701966
LOC286467	ILMN_1808290
FOSL1	ILMN_1771841
FGD3	ILMN_1772686
CHRNA4	ILMN_1729857
DEM1	ILMN_1783996
DEM1	ILMN_3242008
DEM1	ILMN_2117569
LOC729023	ILMN_3301920
FLJ10324	ILMN_1800911
LOC644342	ILMN_1656698
LOC100126784	ILMN_3268883
LLGL2	ILMN_1797588
CIRH1A	ILMN_1796235
LOC100130086	ILMN_3239684
C19orf60	ILMN_3188110
FAM48A	ILMN_1802376
PTEN	ILMN_1701134
FLJ30679	ILMN_1711772
SUSD5	ILMN_1771878
SQRDL	ILMN_1667199
SOD2	ILMN_1792922
ZNF219	ILMN_1688295
ANKRD13C	ILMN_2148507
ALS2CR4	ILMN_1800958
DMXL2	ILMN_1705663
GABRR2	ILMN_1676870
FLJ12078	ILMN_1775444
APITD1	ILMN_1793360
APITD1	ILMN_1788135
LOC100130795	ILMN_3266745
SYS1	ILMN_1756590
EFS	ILMN_1702105
PGAM5	ILMN_1748027
ITGAD	ILMN_1681945
HPS4	ILMN_1727862
PCDHB5	ILMN_1814710
DGKI	ILMN_1718266
MIR639	ILMN_3310514
POLD1	ILMN_1652580
LOC647625	ILMN_1697757
TTC8	ILMN_1652309
LOC100128304	ILMN_3190417
TTLL9	ILMN_3307678
MYO1D	ILMN_1805999
DDX11	ILMN_1679413
SCARNA3	ILMN_3244216
SRPX2	ILMN_1676213
LOC729706	ILMN_3244749
LOC400120	ILMN_1797526
PSEN2	ILMN_1714417
LOC286076	ILMN_1664089
LOC732156	ILMN_1670001
LOC100131205	ILMN_3214532
MIR548B	ILMN_3309980
LOC642828	ILMN_3289352
MMP10	ILMN_1741847
LOC100129588	ILMN_3269852
LOC340888	ILMN_3286287
LOC340527	ILMN_1784596
VCX3A	ILMN_1741129
EMILIN3	ILMN_1795266
LOC728737	ILMN_3225624
TMEM143	ILMN_1732187
VEGFB	ILMN_1772274
SNORA8	ILMN_3238707
C4orf36	ILMN_2214713
SNRPD1	ILMN_1768393
SNORD27	ILMN_1755004
PCDH8	ILMN_2275711
PCDH8	ILMN_1740623
LOC645843	ILMN_1675560
NTS	ILMN_2189366
NTS	ILMN_1764690
LOC651219	ILMN_1682257
ZNF214	ILMN_1797701
SESN2	ILMN_1751598
SPAG17	ILMN_1693114
LCNL1	ILMN_1747800
LOC647374	ILMN_1706000
OR4S1	ILMN_1670149
PDGFRL	ILMN_1680339
POLB	ILMN_1767894
ICAM5	ILMN_1802524
IHH	ILMN_1801953
MGC27345	ILMN_1660412
MIR656	ILMN_3307992
SLC46A1	ILMN_1673681
SLFN12	ILMN_1728236
LOC100130100	ILMN_3267319
FAM70B	ILMN_1792014
FAM70B	ILMN_1723300
UBL4A	ILMN_1742147
TRMT2A	ILMN_1688728
TRMT2A	ILMN_1671913
SEC62	ILMN_1762003
LOC648480	ILMN_1779467
ZNF512B	ILMN_1766346
SNORD44	ILMN_3240848
SGIP1	ILMN_1664362
HDAC9	ILMN_1781173
GCM2	ILMN_1728449
LOC644256	ILMN_3286121
STS	ILMN_1778956
MIER1	ILMN_1682232
SERPINB4	ILMN_1782716
KIF9	ILMN_1762192
SIGLEC8	ILMN_1730295
LOC642477	ILMN_1794711
LOC392522	ILMN_3284084
SFRS10	ILMN_1742798
MYL4	ILMN_1716062
LOC650298	ILMN_1737991
LOC440059	ILMN_1721812
PCDHGB8P	ILMN_1803296
MYRIP	ILMN_1657230
MYRIP	ILMN_1763083
IL17F	ILMN_2188247
SPDYA	ILMN_1707769
SPDYA	ILMN_2366587
C6orf94	ILMN_1716434
LOC645137	ILMN_3240135
KY	ILMN_1748178
LOC652534	ILMN_1811699
CA8	ILMN_1696615
LOC643501	ILMN_1740613
SLC24A6	ILMN_1701655
OR7A17	ILMN_1704485
ANXA7	ILMN_1703791
ANXA7	ILMN_1662322
BEYLA	ILMN_3311150
BEYLA	ILMN_3307987
RWDD2B	ILMN_1698233
TSPAN9	ILMN_1729453
FABP9	ILMN_1669540
FABP9	ILMN_2159172
LOC643330	ILMN_1683697
C1orf151	ILMN_2064311
